0.0,1.388769
0.0,3.7909732
0.0,4.4141455
0.0,2.8432832
0.0,5.546508
0.0,1.5256249
0.0,4.776336
0.0,3.233582
0.0,4.32597
0.0,4.088509
0.0,3.9447892
0.0,2.9273953
0.0,3.4084692
0.0,4.0299606
0.0,3.692733
0.0,2.943204
0.0,4.3229785
0.0,3.9187055
0.0,4.4857616
0.0,4.8456345
0.0,3.7018418
0.0,7.412078
0.0,2.1197383
0.0,3.3838043
0.0,3.931762
0.0,4.487565
0.0,2.6749165
0.0,3.5627017
0.0,5.037704
0.0,4.1516185
0.0,5.622026
0.0,3.4798186
0.0,3.4440808
0.0,2.814887
0.0,3.9951148
0.0,2.8125386
0.0,4.228422
0.0,5.497326
0.0,3.4128196
0.0,4.3567996
0.0,3.8060105
0.0,2.5566766
0.0,3.2817147
0.0,3.6040423
0.0,2.6861212
0.0,3.2052813
0.0,3.811531
0.0,1.5280871
0.0,3.3097951
0.0,6.3492107
0.0,5.890694
0.0,3.4614906
0.0,5.183882
0.0,2.8447287
0.0,2.5900486
0.0,4.81815
0.0,3.9537754
0.0,3.7755578
0.0,3.9823186
0.0,2.6019962
0.0,3.471507
0.0,3.4302478
0.0,4.8250318
0.0,5.719411
0.0,4.4663987
0.0,2.5505078
0.0,5.342411
0.0,0.53660285
0.0,5.1297984
0.0,4.072936
0.0,4.549217
0.0,5.045305
0.0,4.190031
0.0,5.84082
0.0,6.4103913
0.0,2.7416048
0.0,3.482233
0.0,3.1953917
0.0,5.4803834
0.0,2.2321258
0.0,4.0041924
0.0,3.8584692
0.0,4.0770893
0.0,3.3060005
0.0,3.359913
0.0,2.227697
0.0,2.3207638
0.0,3.5382912
0.0,1.0294217
0.0,3.568223
0.0,3.8039508
0.0,2.459387
0.0,1.7547112
0.0,1.6474298
0.0,4.0333247
0.0,2.3135934
0.0,3.035218
0.0,5.309414
0.0,2.744824
0.0,3.7683353
0.0,2.9290555
0.0,3.5432658
0.0,3.1370995
0.0,5.3945136
0.0,4.72067
0.0,6.5377483
0.0,2.5688062
0.0,4.5044746
0.0,8.053224
0.0,4.4223857
0.0,3.1287336
0.0,1.513497
0.0,0.43739456
0.0,4.337671
0.0,3.5822866
0.0,3.4895942
0.0,2.0247986
0.0,4.0670323
0.0,3.2275836
0.0,4.8405232
0.0,3.7594793
0.0,4.2399573
0.0,2.7434053
0.0,3.0524204
0.0,6.3332734
0.0,4.354918
0.0,4.998503
0.0,5.0166006
0.0,3.761743
0.0,3.3651507
0.0,3.350733
0.0,1.7667295
0.0,2.829862
0.0,0.79889786
0.0,4.2167063
0.0,1.7247248
0.0,5.2274556
0.0,4.702076
0.0,3.7587104
0.0,4.088077
0.0,1.5268327
0.0,4.476714
0.0,4.707106
0.0,4.110269
0.0,2.2768028
0.0,4.885329
0.0,1.9796237
0.0,5.016352
0.0,4.638247
0.0,2.620823
0.0,5.1806455
0.0,3.7191727
0.0,1.7280251
0.0,4.1772184
0.0,3.9927688
0.0,3.1949012
0.0,3.414854
0.0,2.3546515
0.0,3.9416208
0.0,1.0380307
0.0,3.1100118
0.0,5.8801546
0.0,2.9384072
0.0,3.6221974
0.0,4.2879586
0.0,2.8133416
0.0,1.7229561
0.0,4.656247
0.0,4.8761873
0.0,4.480758
0.0,2.9960566
0.0,2.9798234
0.0,4.195925
0.0,4.4527307
0.0,4.2492003
0.0,3.68416
0.0,2.2341418
0.0,4.7257767
0.0,5.1741242
0.0,1.3366731
0.0,3.9563472
0.0,2.875296
0.0,4.8523984
0.0,3.1185663
0.0,4.2020545
0.0,2.6746104
0.0,3.886357
0.0,4.835857
0.0,3.2862976
0.0,3.1681771
0.0,3.8209586
0.0,3.95722
0.0,5.263908
0.0,3.1735594
0.0,5.3524876
0.0,2.9675796
0.0,2.55677
0.0,4.7321844
0.0,2.9997926
0.0,3.532418
